event_id,customer_id,event_type,amount,tax_rate,event_date
525,1045,purchase,203.0,0.10642890548610986,11-12-2024
526,1046,refund,408.0,0.12109633179699648,2024-05-04
527,1046,refund,276.0,0.12229607198388662,06/05/2024
528,1046,purchase,123.0,0.09995500940368615,05-23-2024
529,1046,refund,481.0,0.10037715155162155,2024-06-16
530,1046,purchase,377.0,0.09530686704397967,21/06/2024
531,1046,purchase,417.0,0.12041176050046111,06-28-2024
532,1046,purchase,309.0,0.08030443741199196,2024-06-28
533,1046,purchase,377.0,0.10500000000000001,26/07/2024
534,1046,purchase,394.0,0.12210372186992896,07-28-2024
535,1046,purchase,377.0,0.08251130057319869,2024-10-04
536,1046,purchase,32.0,0.11334272105071339,10/10/2024
537,1046,purchase,309.0,0.09405022494543569,03-10-2025
538,1046,refund,481.0,0.08761647947322677,2025-04-14
539,1047,refund,51.0,0.10246748710198211,22/04/2024
540,1047,purchase,475.0,0.10773286740175478,05-02-2024
541,1047,purchase,389.0,0.09209658401577649,2024-05-24
542,1047,refund,72.0,0.12019792537762602,06/09/2024
543,1047,purchase,210.0,0.08599768465119449,11-01-2024
544,1047,purchase,283.0,0.09357046902233572,2024-11-08
545,1047,purchase,481.0,0.1240996084860818,20/11/2024
546,1047,pause,,,12-26-2024
547,1047,refund,380.0,0.11743226170630999,2025-01-01
548,1047,resume,,,07/01/2025
549,1047,purchase,368.0,0.08234259542638016,01-21-2025
550,1047,purchase,313.0,0.12478633629630864,2025-02-08
551,1047,purchase,283.0,0.08019099613292915,16/02/2025
552,1047,purchase,,0.10500000000000001,03-04-2025
553,1048,purchase,198.0,0.08446447622627865,2024-05-17
554,1048,refund,237.0,0.10823145254986316,25/05/2024
555,1048,purchase,236.0,0.11519285458171656,08-16-2024
556,1048,purchase,42.0,0.09271156918743478,2024-09-02
557,1048,pause,,,14/09/2024
558,1048,resume,,,10-13-2024
559,1048,purchase,30.0,0.1275386353865669,2024-11-03
560,1048,refund,113.0,0.0934484015797693,18/11/2024
561,1048,purchase,230.0,0.1122074610737958,12-09-2024
562,1048,purchase,120.0,0.10492853997528546,2025-03-28
563,1048,purchase,60.0,0.1037983865505828,28/04/2025
564,1049,purchase,235.0,0.12654036486582448,05-26-2024
565,1049,purchase,22.0,0.0957813671881675,2024-06-21
566,1049,purchase,168.0,0.11410969403133053,24/06/2024
567,1049,purchase,84.0,0.12451075013180872,07-09-2024
568,1049,purchase,246.0,0.1133433330275461,2024-09-16
569,1049,pause,,,16/09/2024
570,1049,pause,,,09-25-2024
571,1049,refund,322.0,0.10500000000000001,2024-10-23
572,1049,resume,,,21/11/2024
573,1049,purchase,299.0,0.12191326797728524,11-28-2024
574,1049,refund,417.0,0.10068213374593177,2025-01-04
575,1049,purchase,130.0,0.09651213896682027,23/01/2025
576,1049,purchase,391.0,0.08049619105639179,01-31-2025
577,1049,purchase,247.0,0.08208284091913412,2025-04-14
578,1049,purchase,340.0,0.09559319289584417,03/05/2025
579,1050,purchase,243.0,0.09466543053902823,06-09-2024
580,1050,refund,461.0,0.09116316927525982,2024-11-06
581,1050,purchase,,0.0800676812857734,04/12/2024
582,1050,purchase,480.0,0.12870972219081786,12-12-2024
583,1050,pause,,,2024-12-17
584,1050,resume,,,23/12/2024
585,1050,pause,,,12-28-2024
586,1050,pause,,,2024-12-29
587,1050,pause,,,02/02/2025
588,1050,resume,,,02-13-2025
589,1050,purchase,151.0,0.12497276062730509,2025-04-04
590,1051,purchase,350.0,0.10500000000000001,06/04/2024
591,1051,purchase,252.0,0.09024906047634082,04-11-2024
592,1051,refund,218.0,0.0870401474446338,2024-06-25
593,1051,purchase,413.0,0.09575735195662767,06/07/2024
594,1051,purchase,480.0,0.12055618849667354,07-12-2024
595,1051,purchase,370.0,0.11370651477680316,2024-07-20
596,1051,purchase,68.0,0.12736976247932236,04/08/2024
597,1051,purchase,457.0,0.10349941340789684,08-09-2024
598,1051,pause,,,2024-08-18
599,1051,refund,261.0,0.11450482791189218,29/10/2024
600,1051,pause,,,11-11-2024
601,1051,resume,,,2025-02-13
602,1052,purchase,313.0,0.12643301435074417,05/05/2024
603,1052,refund,97.0,0.10732885710161474,06-05-2024
604,1052,purchase,241.0,0.10804372316813088,2024-06-13
605,1052,pause,,,20/06/2024
606,1052,resume,,,08-20-2024
607,1052,pause,,,2024-11-30
608,1052,refund,228.0,0.1290596264582058,02/12/2024
609,1052,pause,,,01-22-2025
610,1053,purchase,,0.12596937022863364,2024-05-07
611,1053,purchase,377.0,0.1111171632308623,05/07/2024
612,1053,purchase,279.0,0.12146958134792563,07-25-2024
613,1053,refund,144.0,0.12718507964101106,2024-08-16
614,1053,purchase,264.0,0.12764483979989139,18/11/2024
615,1053,purchase,27.0,0.0880835718118481,11-21-2024
616,1053,purchase,371.0,0.09549999685858947,2025-01-25
617,1053,purchase,446.0,0.11333002395233097,14/02/2025
618,1053,purchase,107.0,0.11817895344332863,04-03-2025
619,1053,pause,,,2025-04-15
620,1054,purchase,396.0,0.1001382199231126,30/12/2023
621,1054,pause,,,03-03-2024
622,1054,resume,,,2024-04-08
623,1054,purchase,457.0,0.09989183127510785,12/06/2024
624,1054,purchase,148.0,0.08224556494978079,06-26-2024
625,1054,refund,260.0,0.11177218228297614,2024-06-27
626,1054,purchase,113.0,0.12592132160727043,11/08/2024
627,1054,purchase,110.0,0.09377739696097417,09-16-2024
628,1054,purchase,192.0,0.10500000000000001,2024-09-19
629,1054,purchase,110.0,0.10078019479536678,12/10/2024
630,1054,pause,,,11-25-2024
631,1055,pause,,,2024-04-27
632,1055,resume,,,19/06/2024
633,1055,purchase,216.0,0.11595799484722845,08-22-2024
634,1055,purchase,168.0,0.10583491926131339,2024-11-18
635,1055,refund,422.0,0.08719071751574069,28/11/2024
636,1055,purchase,346.0,0.12229247752299839,01-30-2025
637,1055,purchase,481.0,0.11901827515034409,2025-02-11
638,1055,purchase,418.0,0.1072252884524614,20/03/2025
639,1056,refund,,0.09763013029644291,05-24-2024
640,1056,pause,,,2024-07-18
641,1056,refund,452.0,0.10695472763680045,19/07/2024
642,1056,resume,,,07-24-2024
643,1056,purchase,88.0,0.099591198164175,2024-09-19
644,1056,purchase,188.0,0.0800005817377683,19/11/2024
645,1056,purchase,73.0,0.09810881273993642,12-14-2024
646,1056,refund,187.0,0.0913062665624836,2024-12-20
647,1056,purchase,336.0,0.10500000000000001,06/03/2025
648,1056,pause,,,03-15-2025
649,1056,resume,,,2025-03-18
650,1056,purchase,351.0,0.09121467416425226,28/04/2025
651,1057,purchase,168.0,0.08748007247634763,04-23-2024
652,1057,purchase,306.0,0.11769148502846094,2024-04-29
653,1057,purchase,181.0,0.11903158587127786,02/05/2024
654,1057,purchase,158.0,0.11142170237094995,05-07-2024
655,1057,purchase,292.0,0.1100776939649912,2024-05-16
656,1057,purchase,172.0,0.08649706861339707,24/05/2024
657,1057,purchase,260.0,0.10569272321033839,07-28-2024
658,1057,purchase,311.0,0.12862099995200516,2024-09-23
659,1057,purchase,213.0,0.11486046909548184,09/10/2024
660,1057,refund,398.0,0.12017590542174672,10-14-2024
661,1057,purchase,397.0,0.11644905308279083,2024-10-30
662,1057,pause,,,21/11/2024
663,1057,resume,,,02-07-2025
664,1057,refund,496.0,0.08710852233519478,2025-02-15
665,1058,purchase,388.0,0.08125967069796147,06/02/2024
666,1058,pause,,,02-20-2024
667,1058,resume,,,2024-03-25
668,1058,refund,,0.12216390454682012,27/04/2024
669,1058,purchase,235.0,0.11524355050216908,05-08-2024
670,1058,refund,396.0,0.10671452759468379,2024-06-01
671,1058,purchase,212.0,0.09544172120036705,10/06/2024
672,1058,purchase,32.0,0.12807566694915423,06-29-2024
673,1058,refund,166.0,0.09982768409949816,2024-08-15
674,1058,purchase,477.0,0.12043949922817693,23/08/2024
675,1058,purchase,447.0,0.09450227659812185,09-01-2024
676,1058,pause,,,2024-11-19
677,1058,refund,347.0,0.09252339493962496,24/01/2025
678,1059,refund,353.0,0.11027523833079383,06-13-2024
679,1059,purchase,52.0,0.09428791622963531,2024-06-20
680,1059,purchase,38.0,0.1138770472751767,31/07/2024
681,1059,purchase,497.0,0.09869605235064069,08-30-2024
682,1059,purchase,160.0,0.11924309114794401,2024-09-13
683,1059,refund,234.0,0.08994960694797184,29/09/2024
684,1059,purchase,329.0,0.11005513478121642,09-30-2024
685,1059,purchase,299.0,0.10500000000000001,2024-10-10
686,1059,purchase,76.0,0.08057403298746889,12/10/2024
687,1059,purchase,221.0,0.08896823410061053,10-26-2024
688,1059,purchase,344.0,0.1289478753520552,2024-12-04
689,1059,purchase,101.0,0.11522772140137227,04/01/2025
690,1059,purchase,238.0,0.10598521314472421,03-18-2025
691,1059,purchase,406.0,0.09026664693533999,2025-05-02
692,1059,purchase,227.0,0.11153502355793926,05/05/2025
693,1060,purchase,285.0,0.10253432374694565,04-30-2024
694,1060,purchase,345.0,0.09564536971068241,2024-05-26
695,1060,purchase,277.0,0.12330478168058458,28/05/2024
696,1060,purchase,173.0,0.10245423725054734,06-16-2024
697,1060,purchase,,0.11682676141673963,2024-07-29
698,1060,pause,,,22/08/2024
699,1060,resume,,,09-17-2024
700,1060,purchase,117.0,0.0986777400523841,2024-10-01
701,1060,purchase,468.0,0.08076974458456543,10/10/2024
702,1060,purchase,324.0,0.1070995037444883,12-11-2024
703,1060,purchase,157.0,0.09995176588212173,2024-12-22
704,1060,pause,,,20/02/2025
705,1060,resume,,,03-11-2025
706,1060,purchase,195.0,0.11324972581188869,2025-03-24
707,1060,purchase,302.0,0.10167913963163072,25/03/2025
708,1061,refund,187.0,0.11269970461699005,06-16-2024
709,1061,refund,130.0,0.11693615753632833,2024-06-18
710,1061,purchase,82.0,0.09779855162441972,18/07/2024
711,1061,purchase,318.0,0.09237798851399433,08-07-2024
712,1061,purchase,80.0,0.10123857652125265,2024-09-10
713,1061,purchase,180.0,0.113643583429904,15/09/2024
714,1061,purchase,323.0,0.09665174359026993,10-23-2024
715,1061,pause,,,2025-01-09
716,1061,resume,,,01/02/2025
717,1061,purchase,338.0,0.10721269830568489,02-03-2025
718,1062,purchase,206.0,0.10271727115338276,2024-04-22
719,1062,purchase,382.0,0.11189771313423694,03/06/2024
720,1062,pause,,,07-09-2024
721,1062,resume,,,2024-07-27
722,1062,purchase,126.0,0.12681403107344635,12/08/2024
723,1062,purchase,373.0,0.10500000000000001,09-11-2024
724,1062,refund,205.0,0.08109566643875045,2024-10-23
725,1062,purchase,275.0,0.1003816428989828,26/10/2024
726,1062,purchase,,0.1263555314429214,11-22-2024
727,1062,purchase,330.0,0.11564800039294029,2024-12-21
728,1062,purchase,140.0,0.09301182989926148,16/01/2025
729,1062,purchase,432.0,0.08352459728215723,02-05-2025
730,1062,purchase,40.0,0.1173388319766859,2025-02-16
731,1063,purchase,338.0,0.08383179032376244,10/05/2024
732,1063,pause,,,06-25-2024
733,1063,pause,,,2024-07-10
734,1063,resume,,,24/08/2024
735,1063,refund,408.0,0.09633712710150205,09-04-2024
736,1063,purchase,381.0,0.09357493770909339,2024-09-17
737,1063,purchase,388.0,0.0851283981291795,30/10/2024
738,1063,purchase,128.0,0.10515662362757701,12-07-2024
739,1063,purchase,137.0,0.11972428168242454,2025-01-25
740,1063,pause,,,23/02/2025
741,1064,purchase,123.0,0.12314861994934813,01-12-2024
742,1064,purchase,127.0,0.10500000000000001,2024-03-05
743,1064,purchase,308.0,0.09726149768349862,06/03/2024
744,1064,purchase,435.0,0.12454277674915734,04-16-2024
745,1064,purchase,157.0,0.11173196282436904,2024-05-11
746,1064,purchase,181.0,0.10596122853901026,09/06/2024
747,1064,purchase,225.0,0.08834655354087508,06-28-2024
748,1064,purchase,146.0,0.09171016854631671,2024-07-03
749,1064,purchase,431.0,0.10859561019253004,15/09/2024
750,1064,purchase,156.0,0.1007887551761661,10-31-2024
751,1064,purchase,38.0,0.1139489246519021,2024-11-28
752,1065,refund,470.0,0.09021581916994852,17/03/2024
753,1065,purchase,328.0,0.1188244651325509,04-17-2024
754,1065,purchase,190.0,0.08345229531573,2024-05-10
755,1065,purchase,,0.12428098821208866,01/06/2024
756,1065,purchase,301.0,0.09266361917613576,07-06-2024
757,1065,purchase,175.0,0.11486377095269285,2024-07-19
758,1065,refund,112.0,0.12106941814503472,21/09/2024
759,1065,pause,,,10-25-2024
760,1065,resume,,,2024-10-31
761,1065,purchase,252.0,0.10500000000000001,24/11/2024
762,1065,purchase,166.0,0.12274870097807372,12-07-2024
763,1065,pause,,,2024-12-20
764,1065,resume,,,11/01/2025
765,1065,purchase,49.0,0.1123887116475171,01-14-2025
766,1065,purchase,403.0,0.0901736371248798,2025-01-19
767,1066,purchase,142.0,0.08214187775595566,09/01/2024
768,1066,purchase,22.0,0.0975260267143081,01-11-2024
769,1066,purchase,78.0,0.11533171317337981,2024-02-05
770,1066,purchase,79.0,0.11613688761194024,01/03/2024
771,1066,purchase,126.0,0.126464420113103,03-05-2024
772,1066,purchase,405.0,0.11308421441999283,2024-04-07
773,1066,purchase,367.0,0.11159943401980946,11/05/2024
774,1066,purchase,226.0,0.08243288318308567,07-07-2024
775,1066,purchase,220.0,0.1091856793865682,2024-08-23
776,1066,refund,448.0,0.09751014955453652,03/11/2024
777,1066,purchase,228.0,0.08073141294388379,11-24-2024
778,1066,purchase,63.0,0.11711265935995435,2024-12-03
779,1066,purchase,284.0,0.09734813298672793,14/12/2024
780,1066,purchase,461.0,0.10500000000000001,12-16-2024
781,1066,refund,406.0,0.10165815556575833,2024-12-16
782,1067,purchase,59.0,0.1099885657485249,22/02/2024
783,1067,pause,,,03-01-2024
784,1067,pause,,,2024-04-08
785,1067,refund,414.0,0.08939601904076616,28/05/2024
786,1067,resume,,,08-02-2024
787,1067,refund,415.0,0.10219295942106506,2024-10-16
788,1067,purchase,337.0,0.11981207252706844,07/11/2024
789,1067,purchase,313.0,0.10666256996395512,11-09-2024
790,1067,purchase,470.0,0.11181871407666871,2025-01-11
791,1068,refund,376.0,0.11739192872060358,19/04/2024
792,1068,purchase,411.0,0.08155745463966955,05-25-2024
793,1068,purchase,89.0,0.10076204861670203,2024-07-10
794,1068,pause,,,30/08/2024
795,1068,pause,,,10-31-2024
796,1068,refund,321.0,0.1133423695652829,2024-11-09
797,1068,resume,,,10/11/2024
798,1068,pause,,,12-27-2024
799,1069,purchase,295.0,0.10500000000000001,2024-05-11
800,1069,purchase,110.0,0.12033325265134083,19/06/2024
801,1069,pause,,,07-16-2024
802,1069,pause,,,2024-10-02
803,1069,resume,,,19/11/2024
804,1069,purchase,272.0,0.09590522234517361,12-14-2024
805,1069,purchase,478.0,0.09802134135707431,2024-12-15
806,1069,refund,478.0,0.08068492752044573,17/12/2024
807,1069,purchase,310.0,0.08078714564978386,12-23-2024
808,1069,purchase,427.0,0.11118715424320046,2025-02-28
809,1070,purchase,295.0,0.10847422420861269,24/05/2024
810,1070,pause,,,06-10-2024
811,1070,resume,,,2024-06-26
812,1070,purchase,47.0,0.10638387331108476,02/07/2024
813,1070,purchase,,0.10215296811652105,07-06-2024
814,1070,purchase,265.0,0.12022070298387368,2024-08-07
815,1070,refund,428.0,0.1052001881798163,07/08/2024
816,1070,purchase,208.0,0.11373931510837053,08-14-2024
817,1070,purchase,229.0,0.08550316421005576,2024-08-20
818,1070,purchase,447.0,0.10500000000000001,10/10/2024
819,1070,refund,364.0,0.11243194783844078,10-23-2024
820,1070,purchase,358.0,0.11738971748796861,2024-11-25
821,1070,refund,212.0,0.08896780051446206,21/12/2024
822,1070,refund,233.0,0.10898630785486124,01-01-2025
823,1070,purchase,449.0,0.08848642142884616,2025-05-12
824,1071,purchase,480.0,0.10922498977653952,06/02/2024
825,1071,pause,,,03-16-2024
826,1071,refund,457.0,0.10915954021385488,2024-04-16
827,1071,refund,443.0,0.10970413902848562,14/05/2024
828,1071,refund,48.0,0.10116675720765989,05-27-2024
829,1071,resume,,,2024-06-21
830,1071,purchase,135.0,0.09231430094052659,01/07/2024
831,1071,refund,254.0,0.09056159157364656,07-19-2024
832,1071,pause,,,2024-08-26
833,1071,pause,,,11/10/2024
834,1071,resume,,,11-08-2024
835,1072,refund,385.0,0.09676395250391479,2024-09-25
836,1072,purchase,138.0,0.09979807943738025,19/10/2024
837,1072,purchase,317.0,0.10500000000000001,12-18-2024
838,1072,purchase,30.0,0.11947047109567929,2025-01-15
839,1072,purchase,77.0,0.09146828885188363,20/01/2025
840,1072,purchase,377.0,0.12711917270011386,01-31-2025
841,1072,purchase,290.0,0.08736377817760455,2025-02-11
842,1072,purchase,,0.08830109118214303,16/02/2025
843,1072,purchase,255.0,0.09391842408313283,03-05-2025
844,1072,refund,129.0,0.11152904707915462,2025-03-13
845,1072,purchase,75.0,0.08648394891121176,11/04/2025
846,1072,purchase,68.0,0.0976848343290367,05-01-2025
847,1073,purchase,285.0,0.1052754380194932,2024-01-12
848,1073,purchase,374.0,0.08015704530240611,13/01/2024
849,1073,purchase,362.0,0.08411361621385309,01-27-2024
850,1073,purchase,498.0,0.09978539817868963,2024-02-16
851,1073,refund,200.0,0.1009303637459165,21/04/2024
852,1073,purchase,416.0,0.09735311842496976,05-25-2024
853,1073,purchase,479.0,0.1188524642825878,2024-06-30
854,1073,pause,,,24/07/2024
855,1073,resume,,,08-26-2024
856,1073,purchase,186.0,0.10500000000000001,2024-10-20
857,1073,refund,59.0,0.09857336313121884,13/11/2024
858,1073,purchase,101.0,0.10354336781115885,12-19-2024
859,1074,purchase,243.0,0.08630010139319971,2024-07-11
860,1074,purchase,356.0,0.12089281528275148,31/07/2024
861,1074,purchase,96.0,0.1089657233330969,08-10-2024
862,1074,purchase,114.0,0.100138791661645,2025-01-05
863,1074,purchase,91.0,0.09860866276234487,05/02/2025
864,1074,purchase,210.0,0.10854387084197381,02-27-2025
865,1074,purchase,241.0,0.12271303944986679,2025-04-14
866,1074,purchase,265.0,0.12128554757803335,16/05/2025
867,1075,purchase,344.0,0.08875615700651766,01-31-2024
868,1075,purchase,444.0,0.09263230153106433,2024-02-26
869,1075,purchase,103.0,0.09248344763701151,10/04/2024
870,1075,purchase,32.0,0.11117389152596482,05-03-2024
871,1075,purchase,,0.1113664467545339,2024-07-20
872,1075,refund,457.0,0.09326850558009878,28/07/2024
873,1075,purchase,480.0,0.08468882631285082,07-30-2024
874,1075,purchase,238.0,0.08200295595253472,2024-08-12
875,1075,purchase,283.0,0.10500000000000001,18/08/2024
876,1075,refund,288.0,0.10340345271171451,10-07-2024
877,1075,purchase,492.0,0.11512441707942345,2024-11-07
878,1075,purchase,265.0,0.10149926070605299,05/12/2024
879,1075,purchase,378.0,0.1267586043363247,12-08-2024
880,1076,refund,72.0,0.08251215049114911,2024-04-26
881,1076,purchase,436.0,0.12264909976652957,28/04/2024
882,1076,purchase,386.0,0.08803397923559227,07-07-2024
883,1076,purchase,117.0,0.09077503794337756,2024-09-06
884,1076,purchase,159.0,0.11622991434238145,03/10/2024
885,1076,purchase,460.0,0.08945695500114924,11-09-2024
886,1076,purchase,287.0,0.09898757614596587,2024-11-30
887,1076,refund,209.0,0.08277625164045753,01/12/2024
888,1076,purchase,370.0,0.11863857098325396,04-15-2025
889,1077,purchase,292.0,0.11266917492393402,2024-03-03
890,1077,purchase,47.0,0.12240546175078151,10/03/2024
891,1077,purchase,390.0,0.1053165154677134,04-18-2024
892,1077,purchase,196.0,0.0940808021052816,2024-04-20
893,1077,purchase,327.0,0.11390569154771044,01/05/2024
894,1077,purchase,247.0,0.10500000000000001,05-25-2024
895,1077,purchase,205.0,0.09390645777433063,2024-06-04
896,1077,purchase,203.0,0.10213990682718688,17/07/2024
897,1077,purchase,229.0,0.1295848036686226,07-25-2024
898,1077,purchase,479.0,0.08928665360025928,2024-08-07
899,1077,purchase,407.0,0.08992455373026746,21/08/2024
900,1077,purchase,,0.08813954946031147,08-27-2024
901,1077,purchase,491.0,0.09707126348021491,2024-11-07
902,1077,purchase,309.0,0.0894696708942423,12/11/2024
903,1077,purchase,137.0,0.11309568163185058,12-11-2024
904,1078,purchase,194.0,0.1001203129649656,2024-04-19
905,1078,pause,,,03/05/2024
906,1078,pause,,,08-06-2024
907,1078,pause,,,2024-08-14
908,1078,resume,,,03/10/2024
909,1078,refund,148.0,0.10200290232546994,10-21-2024
910,1078,refund,406.0,0.0971053810431797,2024-11-04
911,1078,purchase,452.0,0.12112473246451136,19/01/2025
912,1078,purchase,391.0,0.09439726713379963,01-31-2025
913,1079,purchase,199.0,0.10500000000000001,2024-03-23
914,1079,pause,,,14/04/2024
915,1079,pause,,,05-14-2024
916,1079,resume,,,2024-06-04
917,1079,purchase,330.0,0.09807706993770193,25/06/2024
918,1079,purchase,377.0,0.09073479437316778,06-26-2024
919,1079,purchase,259.0,0.11917500404226283,2024-08-01
920,1079,refund,326.0,0.11293588193635111,03/08/2024
921,1079,purchase,351.0,0.12365544213821139,09-13-2024
922,1079,refund,475.0,0.09481788067566442,2024-10-05
923,1079,purchase,457.0,0.10117739579959482,18/10/2024
924,1079,refund,122.0,0.12848618163989886,11-02-2024
925,1079,purchase,181.0,0.08251747634846766,2025-01-01
926,1079,purchase,95.0,0.10617932426107266,02/01/2025
927,1080,purchase,109.0,0.08780179056699884,04-19-2024
928,1080,pause,,,2024-05-11
929,1080,resume,,,25/05/2024
930,1080,purchase,182.0,0.09106193482230321,08-10-2024
931,1080,purchase,464.0,0.1088236218778877,2024-10-16
932,1080,refund,288.0,0.10500000000000001,25/10/2024
933,1080,purchase,182.0,0.08083781522461912,11-01-2024
934,1080,purchase,77.0,0.11419332259176716,2024-11-09
935,1080,purchase,45.0,0.12685544724598385,10/11/2024
936,1080,purchase,409.0,0.08806094059875613,11-27-2024
937,1080,purchase,165.0,0.09660548916540623,2024-11-28
938,1080,purchase,481.0,0.08342252262830084,07/01/2025
939,1080,purchase,394.0,0.10561501734435404,04-03-2025
940,1081,purchase,440.0,0.08350540698206285,2024-04-01
941,1081,purchase,343.0,0.10781640036285398,07/04/2024
942,1081,purchase,419.0,0.08209576083581288,04-22-2024
943,1081,purchase,303.0,0.10591380882238233,2024-05-27
944,1081,refund,278.0,0.0915690318188424,18/06/2024
945,1081,purchase,190.0,0.09311714833904729,07-07-2024
946,1081,purchase,469.0,0.12430908860646726,2024-07-11
947,1081,purchase,390.0,0.09898083822258352,29/07/2024
948,1081,purchase,483.0,0.10016053165919114,07-30-2024
949,1081,refund,165.0,0.08215262013578344,2024-12-01
950,1081,refund,442.0,0.11657482320215695,27/12/2024
951,1081,pause,,,12-30-2024
952,1081,resume,,,2025-01-09
953,1081,pause,,,19/01/2025
954,1082,pause,,,01-02-2024
955,1082,refund,115.0,0.12828736049098738,2024-01-13
956,1082,resume,,,12/04/2024
957,1082,refund,408.0,0.12285958285297943,04-22-2024
958,1082,pause,,,2024-04-24
959,1082,resume,,,28/04/2024
960,1082,purchase,169.0,0.11916489914780239,06-01-2024
961,1082,purchase,270.0,0.11900946342414975,2024-07-27
962,1082,purchase,95.0,0.11297529908256636,06/08/2024
963,1082,refund,132.0,0.09522462663744755,08-23-2024
964,1082,purchase,221.0,0.11113767016199205,2024-10-04
965,1082,purchase,66.0,0.10484477592500245,21/10/2024
966,1082,purchase,300.0,0.08801128004882532,11-25-2024
967,1083,pause,,,2024-04-22
968,1083,pause,,,06/05/2024
969,1083,resume,,,05-06-2024
970,1083,purchase,401.0,0.10500000000000001,2024-05-29
971,1083,purchase,317.0,0.12634581731655542,14/07/2024
972,1083,purchase,291.0,0.10869749330345052,07-19-2024
973,1083,purchase,206.0,0.10916261961562784,2024-08-05
974,1083,purchase,383.0,0.09568532560260326,16/08/2024
975,1083,purchase,317.0,0.10941761104915768,11-23-2024
976,1083,purchase,265.0,0.10720993312518512,2025-01-02
977,1083,purchase,302.0,0.10830358232240826,19/02/2025
978,1083,refund,210.0,0.09873609852536883,03-11-2025
979,1084,purchase,95.0,0.0943663358254451,2024-02-12
980,1084,purchase,289.0,0.11762341687932472,02/03/2024
981,1084,purchase,143.0,0.11795434662778193,03-11-2024
982,1084,refund,418.0,0.09972861576594619,2024-04-06
983,1084,purchase,294.0,0.09081252640932645,26/04/2024
984,1084,purchase,184.0,0.11800804648950795,05-23-2024
985,1084,purchase,167.0,0.11669526885009347,2024-06-20
986,1084,purchase,405.0,0.10042277907042413,18/09/2024
987,1084,purchase,,0.12136782774130728,11-02-2024
988,1084,purchase,294.0,0.11485818460689903,2024-12-03
989,1084,purchase,337.0,0.10500000000000001,11/12/2024
990,1084,purchase,199.0,0.12478449721333083,12-11-2024
991,1084,purchase,250.0,0.08555685736660062,2025-01-13
992,1085,purchase,317.0,0.10222641265250798,11/05/2024
993,1085,purchase,87.0,0.12886399662832237,05-30-2024
994,1085,refund,403.0,0.11808379381068314,2024-06-03
995,1085,purchase,434.0,0.0944719760809744,14/07/2024
996,1085,purchase,341.0,0.10171807490706089,08-08-2024
997,1085,purchase,213.0,0.09651423337510423,2024-09-28
998,1085,purchase,163.0,0.112243061140749,20/10/2024
999,1085,purchase,434.0,0.11445438268741148,11-06-2024
1000,1085,pause,,,2025-02-27
1001,1085,refund,23.0,0.11015960828073337,09/03/2025
1002,1085,refund,415.0,0.08200694295426833,03-21-2025
1003,1085,pause,,,2025-04-14
1004,1085,pause,,,28/04/2025
1005,1086,purchase,214.0,0.0962164688675759,03-16-2024
1006,1086,purchase,388.0,0.12719641417382288,2024-06-11
1007,1086,refund,405.0,0.10876795865645493,13/06/2024
1008,1086,purchase,185.0,0.10500000000000001,08-25-2024
1009,1086,purchase,285.0,0.11461771530772072,2024-11-12
1010,1086,purchase,352.0,0.11305703392143482,02/12/2024
1011,1086,purchase,322.0,0.08299716504306541,12-18-2024
1012,1086,purchase,41.0,0.08610037067884445,2024-12-28
1013,1087,purchase,245.0,0.1221007830753372,22/02/2024
1014,1087,purchase,85.0,0.10131991784008113,03-11-2024
1015,1087,purchase,427.0,0.1046299502610907,2024-03-13
1016,1087,purchase,,0.12826513618152,13/05/2024
1017,1087,purchase,31.0,0.10960084213945315,05-16-2024
1018,1087,purchase,378.0,0.10501392676038802,2024-05-29
1019,1087,purchase,353.0,0.12199101761017442,08/08/2024
1020,1087,purchase,181.0,0.12586340332888404,09-18-2024
1021,1087,purchase,473.0,0.1157359416751018,2025-01-17
1022,1088,purchase,168.0,0.11168557998827645,15/03/2024
1023,1088,purchase,498.0,0.08212349546282666,06-01-2024
1024,1088,refund,356.0,0.11325279945033156,2024-06-28
1025,1088,purchase,218.0,0.0863135568553866,02/07/2024
1026,1088,refund,420.0,0.12157591665561118,07-23-2024
1027,1088,purchase,117.0,0.10500000000000001,2024-07-26
1028,1088,pause,,,08/08/2024
1029,1088,refund,275.0,0.11899104420050341,08-31-2024
1030,1088,resume,,,2024-09-08
1031,1088,purchase,306.0,0.09613632863633192,30/09/2024
1032,1088,purchase,129.0,0.08064487348947627,12-16-2024
1033,1089,purchase,115.0,0.0888448475411992,2024-07-15
1034,1089,purchase,363.0,0.10023625319148294,01/08/2024
1035,1089,purchase,35.0,0.1297784450245344,08-07-2024
1036,1089,purchase,212.0,0.0960013658281196,2024-09-10
1037,1089,purchase,148.0,0.10013518604972801,14/09/2024
1038,1089,purchase,345.0,0.1096150685531048,11-21-2024
1039,1089,refund,180.0,0.11161981282327543,2024-12-02
1040,1089,purchase,494.0,0.08597809988760283,09/12/2024
1041,1089,purchase,295.0,0.11767360553297984,01-06-2025
1042,1089,pause,,,2025-01-10
1043,1089,resume,,,06/02/2025
1044,1089,refund,192.0,0.11901739313700793,02-13-2025
1045,1089,purchase,,0.09422706928384669,2025-03-25
1046,1089,purchase,456.0,0.10500000000000001,26/03/2025
1047,1090,purchase,287.0,0.10370821481359932,04-18-2024
1048,1090,purchase,286.0,0.11188870709227958,2024-05-15
