event_id,customer_id,event_type,amount,tax_rate,event_date
564,1072,purchase,75.0,0.106429,27/02/2024
565,1072,purchase,54.0,0.129891,03-10-2024
566,1072,purchase,90.0,0.080116,2024-03-20
567,1072,purchase,55.0,0.121707,23/03/2024
568,1072,purchase,56.0,0.080283,04-18-2024
569,1072,refund,79.0,0.112927,2024-05-21
570,1072,purchase,55.0,0.115002,02/06/2024
571,1072,purchase,42.0,0.104381,07-05-2024
572,1072,purchase,23.0,0.100355,2024-08-11
573,1073,refund,85.0,0.083843,2024-02-17
574,1073,purchase,35.0,0.103913,19/03/2024
575,1073,purchase,109.0,0.100144,03-30-2024
576,1073,purchase,53.0,0.09405,2024-04-15
577,1073,purchase,97.0,0.087616,07/05/2024
578,1073,purchase,112.0,0.109163,06-16-2024
579,1073,refund,36.0,0.112024,2024-08-05
580,1073,refund,40.0,0.090731,06/09/2024
581,1074,purchase,51.0,0.106314,2024-04-23
582,1074,purchase,72.0,0.120198,06/05/2024
583,1074,purchase,82.0,0.085998,05-14-2024
584,1074,refund,27.0,0.09357,2024-05-15
585,1074,purchase,97.0,0.1241,06/06/2024
586,1074,refund,94.0,0.093577,06-26-2024
587,1074,purchase,76.0,0.080007,2024-10-20
588,1074,purchase,45.0,0.115752,30/10/2024
589,1075,purchase,30.0,0.121336,2024-02-13
590,1075,purchase,28.0,0.122136,18/04/2024
591,1075,purchase,119.0,0.12536,04-23-2024
592,1075,refund,102.0,0.125497,2024-06-14
593,1075,purchase,,0.113757,27/06/2024
594,1075,purchase,106.0,0.104691,08-04-2024
595,1076,refund,30.0,0.127539,2024-04-18
596,1076,purchase,113.0,0.093448,28/04/2024
597,1076,purchase,102.0,0.112207,07-15-2024
598,1076,purchase,67.0,0.099256,2024-08-03
599,1076,refund,118.0,0.102885,01/09/2024
600,1076,purchase,97.0,0.118539,09-27-2024
601,1077,purchase,92.0,0.123488,2024-01-23
602,1077,purchase,105.0,0.090787,27/01/2024
603,1077,purchase,64.0,0.081797,03-02-2024
604,1077,purchase,27.0,0.112582,2024-05-10
605,1077,purchase,47.0,0.12873,09/06/2024
606,1077,purchase,47.0,0.11566,06-20-2024
607,1078,purchase,93.0,0.080735,2024-01-12
608,1078,purchase,43.0,0.121913,30/01/2024
609,1078,purchase,33.0,0.100682,03-01-2024
610,1078,purchase,36.0,0.125303,2024-03-10
611,1078,purchase,48.0,0.103205,11/03/2024
612,1078,refund,79.0,0.099882,06-03-2024
613,1079,purchase,72.0,0.083819,2024-05-17
614,1079,purchase,53.0,0.089087,29/05/2024
615,1079,purchase,115.0,0.094665,07-20-2024
616,1079,purchase,77.0,0.091163,2024-08-19
617,1079,purchase,31.0,0.080068,06/09/2024
618,1079,purchase,119.0,0.107419,09-11-2024
619,1080,purchase,117.0,0.110165,2024-01-24
620,1080,purchase,106.0,0.113582,01/03/2024
621,1080,purchase,28.0,0.091958,03-15-2024
622,1080,purchase,103.0,0.107224,2024-04-29
623,1080,refund,47.0,0.118846,27/05/2024
624,1080,purchase,109.0,0.089792,06-21-2024
625,1080,purchase,45.0,0.12236,2024-07-29
626,1080,purchase,102.0,0.087348,03/08/2024
627,1080,purchase,87.0,0.099408,08-04-2024
628,1081,purchase,24.0,0.104866,2024-04-03
629,1081,purchase,73.0,0.100782,08/04/2024
630,1081,purchase,,0.092095,04-13-2024
631,1081,purchase,40.0,0.128116,2024-04-21
632,1081,purchase,81.0,0.120348,28/05/2024
633,1081,purchase,93.0,0.089015,07-24-2024
634,1081,purchase,22.0,0.088287,2024-08-08
635,1081,purchase,63.0,0.124884,16/08/2024
636,1081,purchase,100.0,0.12906,08-22-2024
637,1082,refund,95.0,0.092977,2024-02-10
638,1082,purchase,38.0,0.088805,13/03/2024
639,1082,purchase,101.0,0.129059,03-29-2024
640,1082,purchase,48.0,0.125395,2024-04-02
641,1082,refund,62.0,0.106073,04/04/2024
642,1082,refund,27.0,0.088084,04-29-2024
643,1082,purchase,115.0,0.0955,2024-05-03
644,1082,purchase,62.0,0.11333,12/07/2024
645,1082,purchase,107.0,0.118179,07-27-2024
646,1082,refund,63.0,0.080605,2024-07-30
647,1083,purchase,41.0,0.101435,2024-03-01
648,1083,purchase,86.0,0.124732,12/03/2024
649,1083,purchase,119.0,0.094444,04-19-2024
650,1083,purchase,46.0,0.127742,2024-06-10
651,1083,purchase,108.0,0.11805,24/06/2024
652,1083,purchase,103.0,0.084536,06-25-2024
653,1083,purchase,118.0,0.127546,2024-07-24
654,1084,purchase,77.0,0.123868,2024-01-24
655,1084,refund,106.0,0.105298,15/03/2024
656,1084,purchase,24.0,0.081801,03-29-2024
657,1084,purchase,117.0,0.113977,2024-04-07
658,1084,purchase,87.0,0.109081,09/04/2024
659,1084,purchase,70.0,0.101375,05-02-2024
660,1084,purchase,38.0,0.087191,2024-07-06
661,1084,purchase,90.0,0.122292,18/07/2024
662,1085,refund,47.0,0.111802,2024-06-03
663,1085,purchase,34.0,0.123975,16/07/2024
664,1085,purchase,43.0,0.121337,08-10-2024
665,1085,purchase,55.0,0.114681,2024-08-13
666,1085,purchase,23.0,0.08758,13/08/2024
667,1085,refund,106.0,0.08227,08-17-2024
668,1085,purchase,88.0,0.099591,2024-09-02
669,1085,purchase,60.0,0.080001,06/09/2024
670,1085,purchase,73.0,0.098109,09-13-2024
671,1085,purchase,59.0,0.091306,2024-09-17
672,1086,purchase,69.0,0.124802,2024-03-08
673,1086,purchase,46.0,0.093572,12/04/2024
674,1086,purchase,66.0,0.120335,04-21-2024
675,1086,refund,41.0,0.09966,2024-05-20
676,1086,purchase,35.0,0.083923,30/05/2024
677,1086,purchase,93.0,0.081034,07-24-2024
678,1086,purchase,28.0,0.093442,2024-08-16
679,1086,purchase,105.0,0.093266,21/08/2024
680,1086,purchase,71.0,0.111608,09-17-2024
681,1086,purchase,84.0,0.115424,2024-09-18
682,1087,purchase,58.0,0.122524,2024-03-02
683,1087,purchase,53.0,0.120354,16/03/2024
684,1087,purchase,32.0,0.09067,06-05-2024
685,1087,purchase,22.0,0.085944,2024-06-13
686,1087,purchase,66.0,0.101766,02/07/2024
687,1087,purchase,100.0,0.099026,07-06-2024
688,1087,purchase,51.0,0.099362,2024-08-15
689,1087,refund,102.0,0.119109,15/09/2024
690,1088,purchase,68.0,0.107037,2024-03-16
691,1088,purchase,88.0,0.115923,23/05/2024
692,1088,refund,32.0,0.128076,06-16-2024
693,1088,purchase,38.0,0.099828,2024-08-04
694,1088,purchase,93.0,0.120439,06/08/2024
695,1088,purchase,63.0,0.094502,08-29-2024
696,1088,refund,76.0,0.119834,2024-09-03
697,1088,purchase,75.0,0.126765,30/09/2024
698,1089,purchase,24.0,0.097648,2024-03-05
699,1089,purchase,116.0,0.101527,04/05/2024
700,1089,refund,88.0,0.083418,05-15-2024
701,1089,purchase,81.0,0.084196,2024-06-14
702,1089,purchase,105.0,0.096623,25/06/2024
703,1089,purchase,66.0,0.099072,06-27-2024
704,1089,refund,103.0,0.113574,2024-09-17
705,1090,purchase,36.0,0.085156,2024-04-25
706,1090,purchase,47.0,0.10018,30/04/2024
707,1090,purchase,109.0,0.109109,05-01-2024
708,1090,purchase,68.0,0.099881,2024-05-20
709,1090,purchase,29.0,0.105839,12/06/2024
710,1090,purchase,21.0,0.094373,07-13-2024
711,1090,purchase,41.0,0.087197,2024-07-25
712,1090,purchase,110.0,0.083779,17/09/2024
713,1091,refund,98.0,0.108183,2024-05-08
714,1091,purchase,115.0,0.1105,27/05/2024
715,1091,purchase,119.0,0.092476,06-09-2024
716,1091,purchase,87.0,0.127337,2024-06-27
717,1091,purchase,29.0,0.110613,24/07/2024
718,1091,purchase,70.0,0.12415,08-29-2024
719,1091,purchase,41.0,0.11126,2024-09-01
720,1091,purchase,47.0,0.111374,09/09/2024
721,1091,purchase,26.0,0.092655,10-03-2024
722,1092,purchase,46.0,0.101679,2024-01-21
723,1092,purchase,104.0,0.125727,16/02/2024
724,1092,purchase,34.0,0.120863,03-01-2024
725,1092,purchase,46.0,0.080453,2024-04-30
726,1092,purchase,36.0,0.107344,01/06/2024
727,1092,purchase,69.0,0.115703,06-08-2024
728,1092,purchase,42.0,0.082501,2024-06-23
729,1092,refund,82.0,0.097799,29/06/2024
730,1092,purchase,62.0,0.092378,07-09-2024
731,1093,refund,38.0,0.104675,2024-02-03
732,1093,purchase,65.0,0.099872,06/03/2024
733,1093,purchase,110.0,0.106072,04-02-2024
734,1093,purchase,100.0,0.126038,2024-04-09
735,1093,purchase,108.0,0.09668,21/04/2024
736,1093,refund,116.0,0.124767,06-04-2024
737,1093,purchase,75.0,0.119369,2024-06-27
738,1093,purchase,77.0,0.092419,31/07/2024
739,1094,purchase,77.0,0.081096,2024-03-15
740,1094,purchase,26.0,0.082809,03/04/2024
741,1094,purchase,,0.090501,04-29-2024
742,1094,purchase,22.0,0.100484,2024-05-15
743,1094,purchase,20.0,0.126201,28/05/2024
744,1094,purchase,48.0,0.083525,06-03-2024
745,1094,purchase,40.0,0.117339,2024-06-12
746,1094,purchase,66.0,0.114257,25/07/2024
747,1094,purchase,88.0,0.080398,08-12-2024
748,1095,refund,65.0,0.125689,2024-03-22
749,1095,refund,55.0,0.111611,22/04/2024
750,1095,purchase,77.0,0.127056,04-26-2024
751,1095,refund,104.0,0.125178,2024-05-01
752,1095,purchase,54.0,0.097445,03/05/2024
753,1095,purchase,24.0,0.113847,05-28-2024
754,1095,refund,106.0,0.103092,2024-07-01
755,1095,purchase,105.0,0.094797,01/08/2024
756,1095,purchase,106.0,0.088963,08-01-2024
757,1096,purchase,49.0,0.080956,2024-03-15
758,1096,purchase,61.0,0.124083,21/05/2024
759,1096,purchase,55.0,0.085921,05-30-2024
760,1096,purchase,30.0,0.092268,2024-06-09
761,1096,purchase,38.0,0.096784,13/06/2024
762,1096,purchase,43.0,0.110815,07-09-2024
763,1096,purchase,66.0,0.117693,2024-07-25
764,1096,refund,86.0,0.114821,26/07/2024
765,1096,purchase,84.0,0.090183,09-07-2024
766,1097,purchase,107.0,0.114604,2024-06-13
767,1097,purchase,88.0,0.11824,26/06/2024
768,1097,purchase,77.0,0.10539,06-29-2024
769,1097,purchase,81.0,0.119638,2024-09-02
770,1097,purchase,22.0,0.108034,19/10/2024
771,1097,purchase,51.0,0.115732,10-20-2024
772,1097,refund,73.0,0.116172,2024-11-17
773,1098,purchase,38.0,0.122749,2024-05-25
774,1098,refund,22.0,0.080668,16/06/2024
775,1098,purchase,76.0,0.120177,06-26-2024
776,1098,refund,67.0,0.090398,2024-08-26
777,1098,purchase,25.0,0.09947,15/09/2024
778,1098,purchase,,0.122396,09-22-2024
779,1099,purchase,97.0,0.098627,2024-05-17
780,1099,purchase,81.0,0.098724,11/06/2024
781,1099,purchase,94.0,0.112836,07-03-2024
782,1099,purchase,110.0,0.098961,2024-07-13
783,1099,refund,68.0,0.098662,15/07/2024
784,1099,purchase,117.0,0.11864,07-19-2024
785,1099,purchase,44.0,0.109051,2024-08-28
786,1099,purchase,77.0,0.119098,17/10/2024
787,1099,purchase,58.0,0.113874,11-05-2024
788,1100,purchase,36.0,0.092912,2024-03-21
789,1100,purchase,40.0,0.112707,03/04/2024
790,1100,refund,105.0,0.117913,04-23-2024
791,1100,purchase,80.0,0.11582,2024-05-08
792,1100,purchase,27.0,0.109425,23/05/2024
793,1100,purchase,78.0,0.123076,06-04-2024
794,1100,refund,29.0,0.105353,2024-06-25
795,1100,purchase,100.0,0.109233,30/07/2024
796,1100,purchase,109.0,0.102539,08-06-2024
797,1101,purchase,115.0,0.089546,2024-05-29
798,1101,purchase,32.0,0.112735,21/06/2024
799,1101,refund,93.0,0.113098,08-28-2024
800,1101,purchase,23.0,0.103076,2024-10-04
801,1101,refund,107.0,0.084419,02/11/2024
802,1101,purchase,95.0,0.08753,11-02-2024
803,1102,purchase,65.0,0.113342,2024-03-11
804,1102,purchase,75.0,0.090053,20/03/2024
805,1102,purchase,48.0,0.101821,04-06-2024
806,1102,purchase,37.0,0.122244,2024-06-02
807,1102,purchase,73.0,0.115342,19/06/2024
808,1102,refund,46.0,0.129945,08-25-2024
809,1103,purchase,32.0,0.086504,2024-07-08
810,1103,purchase,78.0,0.122459,08/07/2024
811,1103,purchase,49.0,0.095639,07-12-2024
812,1103,purchase,54.0,0.080787,2024-07-26
813,1103,purchase,43.0,0.111187,29/08/2024
814,1103,purchase,51.0,0.086632,09-18-2024
815,1103,purchase,,0.10817,2024-10-20
816,1103,purchase,104.0,0.100117,27/10/2024
817,1104,purchase,102.0,0.123421,2024-02-10
818,1104,purchase,117.0,0.097095,23/03/2024
819,1104,purchase,78.0,0.103464,03-23-2024
820,1104,purchase,69.0,0.112475,2024-04-05
821,1104,purchase,103.0,0.126997,23/06/2024
822,1104,purchase,51.0,0.102738,07-11-2024
823,1104,purchase,74.0,0.123182,2024-07-11
824,1104,purchase,94.0,0.088368,03/08/2024
825,1105,purchase,95.0,0.082117,2024-02-10
826,1105,purchase,100.0,0.121868,24/02/2024
827,1105,purchase,39.0,0.11427,04-24-2024
828,1105,purchase,78.0,0.114982,2024-04-25
829,1105,refund,39.0,0.128046,01/05/2024
830,1105,purchase,75.0,0.127677,05-13-2024
831,1105,refund,85.0,0.10863,2024-07-19
832,1105,purchase,55.0,0.083928,20/08/2024
833,1105,purchase,59.0,0.109704,08-31-2024
834,1105,purchase,48.0,0.101167,2024-09-09
835,1106,refund,75.0,0.089833,2024-04-11
836,1106,purchase,107.0,0.124229,19/05/2024
837,1106,purchase,70.0,0.081501,06-05-2024
838,1106,refund,114.0,0.128669,2024-07-29
839,1106,purchase,114.0,0.118796,25/09/2024
840,1106,purchase,72.0,0.128767,10-29-2024
841,1107,purchase,53.0,0.103748,2024-02-03
842,1107,purchase,107.0,0.085049,05/03/2024
843,1107,purchase,103.0,0.128654,04-03-2024
844,1107,purchase,59.0,0.085722,2024-04-30
845,1107,purchase,42.0,0.119915,18/06/2024
846,1107,purchase,27.0,0.090985,07-19-2024
847,1108,purchase,107.0,0.087746,2024-04-04
848,1108,purchase,21.0,0.121466,13/04/2024
849,1108,purchase,65.0,0.12019,04-26-2024
850,1108,purchase,29.0,0.105275,2024-04-28
851,1108,purchase,118.0,0.080157,06/05/2024
852,1108,purchase,,0.084114,06-21-2024
853,1108,purchase,114.0,0.099785,2024-06-25
854,1108,purchase,72.0,0.10093,10/07/2024
855,1108,purchase,32.0,0.097353,08-03-2024
856,1109,refund,28.0,0.127021,2024-02-16
857,1109,purchase,104.0,0.10447,18/02/2024
858,1109,purchase,82.0,0.107979,04-06-2024
859,1109,purchase,79.0,0.09807,2024-05-19
860,1109,refund,37.0,0.086162,19/07/2024
861,1109,purchase,78.0,0.118122,07-20-2024
862,1109,purchase,32.0,0.124494,2024-08-28
863,1110,purchase,58.0,0.126616,2024-02-17
864,1110,purchase,78.0,0.087061,04/03/2024
865,1110,purchase,111.0,0.088265,04-13-2024
866,1110,refund,22.0,0.089142,2024-05-19
867,1110,refund,41.0,0.110193,24/05/2024
868,1110,purchase,91.0,0.098558,08-25-2024
869,1111,purchase,50.0,0.09091,2024-03-03
870,1111,refund,41.0,0.117584,24/03/2024
871,1111,purchase,61.0,0.11963,03-31-2024
872,1111,purchase,96.0,0.091603,2024-04-10
873,1111,purchase,20.0,0.097561,30/04/2024
874,1111,purchase,77.0,0.091854,05-04-2024
875,1111,refund,42.0,0.094573,2024-08-06
876,1111,purchase,109.0,0.119291,09/08/2024
877,1112,purchase,113.0,0.103784,2024-01-30
878,1112,purchase,113.0,0.090222,10/02/2024
879,1112,purchase,59.0,0.091337,02-13-2024
880,1112,purchase,71.0,0.105493,2024-02-27
881,1112,purchase,106.0,0.111316,03/05/2024
882,1112,purchase,76.0,0.101909,05-10-2024
883,1112,refund,20.0,0.1198,2024-05-26
884,1112,purchase,99.0,0.091874,21/06/2024
885,1112,purchase,116.0,0.118669,07-02-2024
886,1112,refund,27.0,0.094052,2024-08-25
887,1113,refund,25.0,0.098294,2024-05-10
888,1113,purchase,83.0,0.101556,04/06/2024
889,1113,purchase,,0.091721,07-17-2024
890,1113,purchase,68.0,0.09661,2024-07-27
891,1113,purchase,102.0,0.111855,04/08/2024
892,1113,purchase,25.0,0.113925,09-09-2024
893,1113,purchase,85.0,0.110981,2024-09-30
894,1113,purchase,87.0,0.097521,08/10/2024
895,1113,refund,55.0,0.128168,10-11-2024
896,1114,purchase,67.0,0.121729,2024-02-04
897,1114,refund,91.0,0.12695,30/03/2024
898,1114,purchase,57.0,0.08309,04-15-2024
899,1114,purchase,35.0,0.115507,2024-04-20
900,1114,purchase,33.0,0.102439,15/05/2024
901,1114,refund,86.0,0.092333,07-09-2024
902,1114,purchase,92.0,0.117559,2024-07-11
903,1114,purchase,29.0,0.08886,13/07/2024
904,1114,purchase,86.0,0.117852,08-03-2024
905,1115,purchase,31.0,0.125459,2024-02-25
906,1115,purchase,74.0,0.085353,02/04/2024
907,1115,purchase,85.0,0.089232,04-20-2024
908,1115,purchase,108.0,0.123157,2024-06-10
909,1115,refund,104.0,0.116746,16/08/2024
910,1115,purchase,57.0,0.114108,08-29-2024
911,1116,refund,66.0,0.080759,2024-02-18
912,1116,purchase,40.0,0.121049,22/02/2024
913,1116,purchase,42.0,0.114984,04-07-2024
914,1116,purchase,29.0,0.09634,2024-05-28
915,1116,purchase,94.0,0.120049,29/05/2024
916,1116,purchase,72.0,0.103199,06-09-2024
917,1116,purchase,112.0,0.091314,2024-07-26
918,1117,purchase,91.0,0.094818,2024-02-15
919,1117,refund,73.0,0.101177,05/03/2024
920,1117,purchase,114.0,0.119103,03-26-2024
921,1117,purchase,53.0,0.082517,2024-04-20
922,1117,purchase,95.0,0.106179,04/05/2024
923,1117,purchase,20.0,0.092643,05-22-2024
924,1117,purchase,73.0,0.124887,2024-07-20
925,1117,purchase,41.0,0.103868,15/08/2024
926,1118,purchase,,0.09905,2024-03-09
927,1118,purchase,73.0,0.118094,20/03/2024
928,1118,purchase,50.0,0.095164,05-20-2024
929,1118,refund,25.0,0.11396,2024-05-23
930,1118,purchase,42.0,0.106579,01/06/2024
931,1118,purchase,24.0,0.09559,07-22-2024
932,1118,purchase,78.0,0.11282,2024-07-26
933,1118,refund,36.0,0.126405,16/08/2024
934,1118,refund,26.0,0.100883,08-23-2024
935,1118,purchase,38.0,0.118679,2024-09-09
936,1119,purchase,36.0,0.124963,2024-06-04
937,1119,refund,118.0,0.097745,30/07/2024
938,1119,purchase,77.0,0.106889,08-03-2024
939,1119,purchase,98.0,0.099763,2024-08-21
940,1119,purchase,78.0,0.081458,20/09/2024
941,1119,refund,23.0,0.100959,09-28-2024
942,1119,purchase,85.0,0.107852,2024-10-01
943,1119,purchase,43.0,0.128434,01/10/2024
944,1119,purchase,64.0,0.121825,10-14-2024
945,1120,purchase,64.0,0.112903,2024-02-10
946,1120,purchase,75.0,0.122233,11/03/2024
947,1120,purchase,23.0,0.118406,05-04-2024
948,1120,purchase,37.0,0.092475,2024-05-07
949,1120,purchase,92.0,0.095423,15/05/2024
950,1120,purchase,82.0,0.0936,06-05-2024
951,1120,purchase,36.0,0.114835,2024-06-26
952,1120,purchase,100.0,0.116419,26/07/2024
953,1120,purchase,105.0,0.121021,07-31-2024
954,1121,purchase,37.0,0.086019,2024-03-31
955,1121,refund,42.0,0.083285,08/04/2024
956,1121,refund,88.0,0.095361,05-27-2024
957,1121,purchase,49.0,0.118815,2024-06-12
958,1121,purchase,44.0,0.119861,23/06/2024
959,1121,purchase,77.0,0.097027,08-12-2024
960,1121,purchase,44.0,0.113086,2024-08-25
961,1121,purchase,117.0,0.08384,19/10/2024
962,1122,purchase,101.0,0.082531,2024-04-16
963,1122,purchase,,0.122898,22/04/2024
964,1122,purchase,35.0,0.080565,06-23-2024
965,1122,purchase,66.0,0.092394,2024-07-05
966,1122,purchase,79.0,0.099884,24/08/2024
967,1122,refund,21.0,0.083094,09-02-2024
968,1122,purchase,98.0,0.093575,2024-10-29
969,1122,refund,65.0,0.089722,15/11/2024
970,1123,purchase,112.0,0.111323,2024-02-25
971,1123,purchase,42.0,0.090556,24/03/2024
972,1123,purchase,71.0,0.104627,03-24-2024
973,1123,purchase,86.0,0.10422,2024-03-31
974,1123,purchase,71.0,0.088068,26/04/2024
975,1123,purchase,83.0,0.09482,05-17-2024
976,1123,refund,48.0,0.087462,2024-06-16
977,1123,purchase,55.0,0.100386,12/09/2024
978,1123,purchase,37.0,0.082834,09-13-2024
979,1124,purchase,92.0,0.0915,2024-03-29
980,1124,purchase,89.0,0.123756,01/04/2024
981,1124,purchase,39.0,0.113655,05-11-2024
982,1124,refund,101.0,0.082265,2024-06-18
983,1124,purchase,94.0,0.098024,06/07/2024
984,1124,purchase,112.0,0.129488,07-29-2024
985,1124,purchase,28.0,0.08781,2024-08-28
986,1124,refund,38.0,0.088453,06/09/2024
987,1124,purchase,54.0,0.10889,09-06-2024
988,1125,refund,65.0,0.081177,2024-05-06
989,1125,purchase,107.0,0.121164,18/06/2024
990,1125,purchase,23.0,0.11016,06-24-2024
991,1125,purchase,31.0,0.082007,2024-07-23
992,1125,refund,111.0,0.08975,24/07/2024
993,1125,purchase,72.0,0.118268,08-13-2024
994,1125,purchase,43.0,0.105582,2024-08-27
995,1125,purchase,94.0,0.128958,04/09/2024
996,1125,purchase,86.0,0.096216,10-23-2024
997,1125,purchase,73.0,0.110158,2024-10-30
998,1126,refund,116.0,0.111267,2024-01-21
999,1126,purchase,61.0,0.092554,05/02/2024
1000,1126,purchase,,0.0861,02-08-2024
1001,1126,purchase,46.0,0.116708,2024-02-10
1002,1126,purchase,109.0,0.109707,16/04/2024
1003,1126,purchase,92.0,0.103267,05-15-2024
1004,1126,purchase,115.0,0.120338,2024-07-17
1005,1127,purchase,34.0,0.124519,2024-04-18
1006,1127,purchase,43.0,0.098138,27/04/2024
1007,1127,purchase,37.0,0.086374,05-09-2024
1008,1127,purchase,77.0,0.10033,2024-06-24
1009,1127,purchase,55.0,0.129573,30/06/2024
1010,1127,purchase,99.0,0.129721,07-22-2024
1011,1127,purchase,115.0,0.113818,2024-07-25
1012,1127,purchase,37.0,0.10906,29/07/2024
1013,1127,purchase,35.0,0.090895,08-03-2024
1014,1128,purchase,51.0,0.120672,2024-04-22
1015,1128,refund,73.0,0.12592,12/05/2024
1016,1128,purchase,46.0,0.100101,05-18-2024
1017,1128,purchase,97.0,0.085911,2024-07-10
1018,1128,purchase,50.0,0.096136,12/07/2024
1019,1128,purchase,73.0,0.084605,07-14-2024
1020,1128,purchase,32.0,0.127882,2024-09-06
1021,1128,purchase,92.0,0.107656,14/09/2024
1022,1128,purchase,114.0,0.098999,09-14-2024
1023,1129,purchase,109.0,0.083291,2024-05-27
1024,1129,refund,86.0,0.120624,17/06/2024
1025,1129,purchase,20.0,0.100135,06-29-2024
1026,1129,purchase,89.0,0.109615,2024-06-30
1027,1129,purchase,52.0,0.11162,01/07/2024
1028,1129,purchase,110.0,0.085978,07-08-2024
1029,1129,purchase,39.0,0.117674,2024-08-10
1030,1129,refund,38.0,0.116512,17/09/2024
1031,1129,purchase,32.0,0.113685,09-22-2024
1032,1129,purchase,111.0,0.102152,2024-10-23
1033,1130,purchase,39.0,0.112595,2024-04-12
1034,1130,refund,70.0,0.109279,11/05/2024
1035,1130,purchase,97.0,0.082405,05-27-2024
1036,1130,purchase,30.0,0.082079,2024-05-28
1037,1130,purchase,,0.099958,28/05/2024
1038,1130,purchase,61.0,0.087696,07-01-2024
1039,1130,refund,91.0,0.109157,2024-07-14
1040,1130,purchase,26.0,0.112048,08/08/2024
1041,1130,purchase,44.0,0.115022,09-13-2024
1042,1130,purchase,31.0,0.097931,2024-11-01
1043,1131,purchase,115.0,0.117813,2024-01-29
1044,1131,purchase,30.0,0.098501,09/03/2024
1045,1131,purchase,64.0,0.086022,03-10-2024
1046,1131,purchase,76.0,0.098892,2024-04-14
1047,1131,purchase,102.0,0.083836,11/05/2024
1048,1131,purchase,54.0,0.112905,05-13-2024
1049,1131,refund,99.0,0.085707,2024-05-13
1050,1131,refund,64.0,0.085757,16/05/2024
1051,1131,refund,70.0,0.080009,05-20-2024
1052,1131,purchase,72.0,0.102102,2024-07-19
1053,1132,purchase,69.0,0.100073,2024-01-19
1054,1132,purchase,20.0,0.088127,03/02/2024
1055,1132,purchase,23.0,0.116718,03-16-2024
1056,1132,purchase,109.0,0.090746,2024-03-26
1057,1132,purchase,69.0,0.123596,02/04/2024
1058,1132,purchase,43.0,0.120151,05-29-2024
1059,1132,purchase,62.0,0.108293,2024-06-29
1060,1132,refund,37.0,0.088604,15/07/2024
1061,1132,refund,118.0,0.087572,08-09-2024
1062,1133,purchase,31.0,0.121433,2024-01-13
1063,1133,purchase,72.0,0.08976,17/02/2024
1064,1133,purchase,77.0,0.129387,02-25-2024
1065,1133,purchase,25.0,0.116103,2024-03-05
1066,1133,purchase,105.0,0.103476,06/06/2024
1067,1133,purchase,49.0,0.113613,07-02-2024
1068,1133,purchase,31.0,0.127527,2024-07-09
1069,1133,purchase,28.0,0.123694,20/07/2024
1070,1134,purchase,62.0,0.102967,2024-03-24
1071,1134,purchase,77.0,0.102129,06/04/2024
1072,1134,purchase,30.0,0.121317,04-09-2024
1073,1134,purchase,117.0,0.119989,2024-07-17
1074,1134,purchase,,0.126769,17/07/2024
1075,1134,purchase,76.0,0.080728,08-30-2024
1076,1134,purchase,114.0,0.107056,2024-09-10
1077,1134,purchase,111.0,0.080717,18/09/2024
1078,1134,purchase,77.0,0.089242,09-20-2024
1079,1135,purchase,29.0,0.090115,2024-05-09
1080,1135,purchase,25.0,0.099255,02/06/2024
1081,1135,refund,112.0,0.104165,06-05-2024
1082,1135,purchase,103.0,0.103722,2024-07-07
1083,1135,purchase,86.0,0.083558,13/08/2024
1084,1135,purchase,96.0,0.129729,08-24-2024
1085,1135,purchase,97.0,0.12799,2024-08-25
1086,1135,purchase,34.0,0.118891,28/09/2024
1087,1135,refund,41.0,0.107064,10-28-2024
1088,1135,purchase,20.0,0.09652,2024-11-09
1089,1136,purchase,42.0,0.129475,2023-12-23
1090,1136,purchase,62.0,0.082349,21/03/2024
1091,1136,refund,62.0,0.107737,04-24-2024
1092,1136,purchase,79.0,0.088494,2024-06-05
1093,1136,purchase,75.0,0.100539,20/06/2024
1094,1136,purchase,115.0,0.0812,07-09-2024
1095,1137,refund,113.0,0.10452,2024-04-08
1096,1137,purchase,39.0,0.088952,14/04/2024
1097,1137,purchase,85.0,0.109385,04-22-2024
1098,1137,purchase,66.0,0.126122,2024-08-30
1099,1137,purchase,74.0,0.119121,17/09/2024
1100,1137,refund,72.0,0.114365,11-10-2024
1101,1138,purchase,38.0,0.106094,2024-04-17
1102,1138,purchase,68.0,0.12786,13/06/2024
1103,1138,refund,118.0,0.102982,06-19-2024
1104,1138,purchase,106.0,0.108428,2024-06-29
1105,1138,purchase,47.0,0.113773,26/07/2024
1106,1138,purchase,65.0,0.080554,08-27-2024
1107,1138,purchase,105.0,0.12398,2024-09-28
1108,1138,refund,44.0,0.100454,29/09/2024
1109,1138,purchase,83.0,0.116544,10-03-2024
1110,1138,purchase,115.0,0.097891,2024-10-08
1111,1139,purchase,,0.08126,2024-01-04
1112,1139,purchase,69.0,0.082166,26/02/2024
1113,1139,purchase,110.0,0.114748,04-12-2024
1114,1139,purchase,50.0,0.089788,2024-04-24
1115,1139,purchase,64.0,0.104409,11/06/2024
1116,1139,purchase,111.0,0.109965,07-02-2024
1117,1139,purchase,44.0,0.095952,2024-08-06
1118,1139,purchase,94.0,0.094281,09/08/2024
1119,1140,purchase,81.0,0.112104,2024-04-19
1120,1140,purchase,68.0,0.123083,05/06/2024
1121,1140,purchase,108.0,0.095804,06-27-2024
1122,1140,purchase,42.0,0.101484,2024-07-08
